,id_sampl,FID,strata_id,psu_id,population,ADM3_FR,ADM3_PCODE,ADM3_REF,ADM3ALT1FR,ADM3ALT2FR,ADM2_FR,ADM2_PCODE,ADM1_FR,ADM1_PCODE,SumDist,proba,survey_buffer,POINT_X,POINT_Y,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,NEAR_featureNam,NEAR_pcode,Exclude,Include,Check Exclure,Visité (Oui/NON),Jour visité,enquêtes faites,manque Enquètes?,Equipe,Responsable,Date enquête
590,id_50502,50501,BF5402,PQ-216,300.0867689,Yako,BF540210,NA,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.001006408,4,-2.326026372,12.87661858,6876,1.15E-02,-2.316667,12.883333,Sarya,BF5402100024,NA,NA,NA,oui,8/4/2020,4,0,3,Robin,8/2/2020
591,id_51300,51299,BF5402,QK-210,228.0659444,Yako,BF540210,NA,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.00076487,4,-2.189114028,12.9240464,7046,1.43E-02,-2.2,12.933333,Sassa,BF5402100043,NA,NA,NA,oui,8/2/2020,4,0,3,Robin,7/31/2020
592,id_35348,35347,BF48,AAF-297,982.5327287,Pouytenga,BF480307,NA,NA,NA,Kourittenga,BF4803,Centre-Est,BF48,868756.8287,0.001130964,4,-0.443481644,12.24029523,4402,9.54E-03,-0.45,12.233333,Siguimoguen,BF4803070011,NA,NA,NA,oui,7/19/2020,4,0,8,Robin,7/19/2020
593,id_54971,54970,BF4903,WR-184,28.20917743,Kaya,BF490304,NA,NA,NA,Sanmatenga,BF4903,Centre-Nord,BF49,438084.3056,6.44E-05,4,-1.073278426,13.13351931,7714,1.18E-02,-1.065842,13.124304,Silmiougou,BF4903040030,NA,NA,NA,oui,7/16/2020,4,0,2,Robin,7/15/2020
594,id_48664,48663,BF5402,PS-228,180.0520613,Yako,BF540210,NA,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.000603845,4,-2.312335137,12.78176292,6507,1.24E-02,-2.3,12.783333,Soa,BF5402100002,NA,NA,NA,oui,8/4/2020,4,0,3,Robin,8/2/2020
595,id_48837,48836,BF5402,PU-227,696.2013038,Yako,BF540210,NA,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.002334866,4,NA,NA,6507,6.48E-03,-2.3,12.783333,Soa,BF5402100002,NA,NA,NA,oui,8/4/2020,4,0,3,Robin,8/2/2020
596,id_46233,46232,BF55,UW-244,188.607499,Dapeolgo,BF550302,NA,NA,NA,Oubritenga,BF5503,Plateau-Central,BF55,599312.4253,0.000314706,4,-1.395022433,12.65528872,6001,7.26E-03,-1.4,12.65,Somnaoey,BF5503020020,NA,NA,NA,oui,7/29/2020,4,0,8,Robin,7/29/2020
597,id_59486,59485,BF5403,PO-135,134.3644521,Oula,BF540308,NA,NA,NA,Yatenga,BF5403,Nord,BF54,480120.4957,0.000279856,4,-2.339717606,13.51689424,8875,8.66E-03,-2.341144,13.50835,Sonkounsi,BF5403080044,NA,NA,NA,oui,7/28/2020,4,0,3,Robin,7/26/2020
598,id_57310,57309,BF4901,UG-163,228.6385516,Kongoussi,BF490103,NA,NA,NA,Bam,BF4901,Centre-Nord,BF49,212290.5181,0.001077008,4,-1.504552308,13.29556438,8282,8.44E-03,-1.512541,13.298301,Soroden,BF4901030012,NA,NA,NA,oui,7/26/2020,4,0,2,Robin,7/26/2020
599,id_49752,49751,BF4903,YO-222,873.6819532,Pibaoré,BF490309,Pibaore,NA,NA,Sanmatenga,BF4903,Centre-Nord,BF49,438084.3056,0.001994324,4,-0.737843183,12.82919075,6677,1.33E-02,-0.733333,12.816667,Soudougou,BF4903090016,NA,NA,NA,oui,7/30/2020,4,0,2,Robin,7/30/2020
600,id_59664,59663,BF5403,PF-132,1441.006593,Ouahigouya,BF540307,NA,NA,NA,Yatenga,BF5403,Nord,BF54,480120.4957,0.003001344,4,-2.401328161,13.54456047,8989,1.23E-02,-2.401634,13.556827,Souli,BF5403070019,NA,NA,NA,oui,7/27/2020,4,0,3,Robin,7/25/2020
601,id_59861,59860,BF5403,PG-129,1691.968416,Ouahigouya,BF540307,NA,NA,NA,Yatenga,BF5403,Nord,BF54,480120.4957,0.00352405,4,-2.394482544,13.56432207,8989,1.04E-02,-2.401634,13.556827,Souli,BF5403070019,NA,NA,NA,oui,7/27/2020,4,0,3,Robin,7/25/2020
602,id_61078,61077,BF5403,OU-103,307.8413408,Koumbri,BF540305,NA,NA,NA,Yatenga,BF5403,Nord,BF54,480120.4957,0.000641175,4,-2.476629951,13.76984265,9383,1.00E-02,-2.475315,13.759894,Soulou,BF5403050004,NA,NA,NA,oui,7/21/2020,4,0,3,Robin,7/24/2020
603,id_52048,52047,BF5402,NX-205,103.0883136,Bagaré,BF540202,Bagare,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.00034573,4,-2.634079146,12.96752191,7151,1.13E-03,-2.633333,12.966667,Tago,BF5402020051,NA,NA,NA,oui,8/5/2020,4,0,3,Robin,8/3/2020
604,id_52223,52222,BF5402,QT-204,436.3212784,Gomponsom,BF540205,NA,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.001463301,4,-2.127503474,12.97542655,7156,1.05E-02,-2.133333,12.966667,Tamayaga,BF5402050001,NA,NA,NA,oui,8/6/2020,4,0,3,Robin,7/31/2020
605,id_58758,58757,BF4901,UA-146,342.9578275,Kongoussi,BF490103,NA,NA,NA,Bam,BF4901,Centre-Nord,BF49,212290.5181,0.001615512,4,-1.545626012,13.42994323,8673,3.40E-03,-1.546796,13.433139,Tamponga,BF4901030045,NA,NA,EXCLURE,NA,NA,NA,-4,2,Robin,7/20/2020
606,id_40104,40103,BF13,TW-277,4839.07827,Ouagadougou,BF130004,NA,NA,NA,Kadiogo,BF1300,Centre,BF13,2907110.407,0.001664566,4,-1.57300848,12.39443567,5054,1.02E-02,-1.565278,12.387778,Tampouy,BF1300040054,NA,NA,NA,oui,8/6/2020,4,0,8,Robin,8/2/2020
607,id_50943,50942,BF4903,WQ-213,396.8873843,Boussouma,BF490302,NA,NA,NA,Sanmatenga,BF4903,Centre-Nord,BF49,438084.3056,0.000905961,4,-1.080124042,12.90033249,6950,3.23E-03,-1.083333,12.9,Tandaga,BF4903020021,NA,NA,NA,oui,7/28/2020,4,0,2,Robin,NA
608,id_50026,50025,BF4903,WS-220,415.5607622,Korsimoro,BF490305,NA,NA,NA,Sanmatenga,BF4903,Centre-Nord,BF49,438084.3056,0.000948586,4,-1.066432808,12.84500003,6780,5.01E-03,-1.066667,12.85,Tangapore,BF4903050046,NA,NA,NA,oui,7/18/2020,4,0,2,Robin,NA
609,id_55213,NA,BF4903,WS-182,296.196363,Kaya,BF490304,NA,NA,NA,Sanmatenga,BF4903,Centre-Nord,BF49,438084.3056,0.000676117,4,-1.066432808,13.14537626,7780,1.09E-03,-1.067347,13.14597,Tangasogo,BF4903040041,NA,X,NA,oui,7/16/2020,4,0,2,Robin,7/15/2020
610,id_55213,NA,BF4903,WS-182,296.196363,Kaya,BF490304,NA,NA,NA,Sanmatenga,BF4903,Centre-Nord,BF49,438084.3056,0.000676117,4,-1.066432808,13.14537626,7780,1.09E-03,-1.067347,13.14597,Tangasogo,BF4903040041,NA,X,NA,oui,7/15/2020,4,0,2,Robin,7/15/2020
611,id_46676,46675,BF5402,PJ-241,164.5997171,Samba,BF540209,NA,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.000552022,4,-2.373945692,12.68295495,6139,7.29E-03,-2.366667,12.683333,Tange,BF5402090008,NA,NA,NA,oui,8/3/2020,4,0,3,Robin,8/1/2020
612,id_40110,40109,BF13,UC-277,4893.449936,Ouagadougou,BF130004,NA,NA,NA,Kadiogo,BF1300,Centre,BF13,2907110.407,0.001683269,4,-1.531934778,12.39443567,5095,1.89E-02,-1.55,12.4,Tangue,BF1300040064,NA,NA,NA,oui,8/6/2020,4,0,8,Robin,8/2/2020
613,id_40649,40648,BF48,ZZ-275,414.6108664,Kando,BF480305,NA,NA,NA,Kourittenga,BF4803,Centre-Est,BF48,868756.8287,0.000477246,4,-0.484555347,12.41419726,5158,2.76E-03,-0.483333,12.416667,Tankwense,BF4803050018,NA,NA,NA,oui,7/19/2020,4,0,8,Robin,7/19/2020
614,id_50286,50285,BF4903,VV-218,551.0697064,Boussouma,BF490302,NA,NA,NA,Sanmatenga,BF4903,Centre-Nord,BF49,438084.3056,0.001257908,4,-1.223882003,12.86476162,6834,7.46E-03,-1.216667,12.866667,Tanmpara,BF4903050049,NA,NA,NA,oui,7/29/2020,4,0,2,Robin,NA
615,id_59219,59218,BF4902,AAW-140,294.4260721,Yalgo,BF490207,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.001173642,4,-0.327106151,13.47737105,8765,1.23E-02,-0.324442,13.465355,Taparko,BF4902070006,NA,NA,NA,oui,8/13/2020,4,0,2,Robin,8/4/2020
616,id_59288,NA,BF4902,AAW-139,1638.971801,Yalgo,BF490207,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.006533272,4,-0.327106151,13.48527569,8765,2.01E-02,-0.324442,13.465355,Taparko,BF4902070006,NA,NA,NA,oui,8/13/2020,4,0,2,Robin,NA
617,id_31051,31050,BF55,XG-313,361.9524355,Môgtédo,BF550104,Mogtedo,NA,NA,Ganzourgou,BF5501,Plateau-Central,BF55,599312.4253,0.000603946,8,-0.970594168,12.1098687,3845,5.25E-02,-1.022222,12.100278,Taptouen,BF5501040001,NA,NA,NA,oui,7/26/2020,8,0,8,Robin,7/26/2020
618,id_36494,36493,BF13,UA-292,2747.519385,Komsilga,BF130002,NA,NA,NA,Kadiogo,BF1300,Centre,BF13,2907110.407,0.000945103,4,-1.545626012,12.2758661,4531,2.13E-02,-1.534444,12.257778,Tengadogo,BF1300020069,NA,NA,NA,oui,8/9/2020,4,0,8,Robin,8/4/2020
619,id_60028,60027,BF4902,ABC-127,323.8686793,Yalgo,BF490207,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.001291006,4,-0.286032448,13.58013135,9050,8.11E-03,-0.283916,13.587962,Tengo,BF4902070016,NA,NA,NA,oui,8/13/2020,4,0,2,Robin,8/4/2020
620,id_22535,22534,BF48,AAR-355,5773.263432,Tenkodogo,BF480110,NA,NA,NA,Boulgou,BF4801,Centre-Est,BF48,868756.8287,0.006645431,4,-0.361334237,11.78182623,2818,8.58E-03,-0.369722,11.78,Tenkodogo,BF4801100020,NA,NA,NA,oui,7/15/2020,4,0,8,Robin,7/15/2020
621,id_22986,22985,BF48,AAQ-353,1221.683086,Tenkodogo,BF480110,NA,NA,NA,Boulgou,BF4801,Centre-Est,BF48,868756.8287,0.001406243,4,-0.368179854,11.79368319,2818,1.38E-02,-0.369722,11.78,Tenkodogo,BF4801100020,NA,NA,NA,oui,7/15/2020,4,0,8,Robin,7/15/2020
622,id_28283,28282,BF48,ABG-326,247.2814372,Tensobentenga,BF480308,NA,NA,NA,Kourittenga,BF4803,Centre-Est,BF48,868756.8287,0.000284638,4,-0.258649979,12.00710841,3356,1.07E-02,-0.266667,12,Tensobentenga,BF4803080006,NA,NA,NA,oui,7/18/2020,4,0,8,Robin,7/18/2020
623,id_36774,36773,BF55,XY-291,1161.264064,Môgtédo,BF550104,Mogtedo,NA,NA,Ganzourgou,BF5501,Plateau-Central,BF55,599312.4253,0.001937661,4,-0.847373058,12.28377074,4618,2.66E-03,-0.85,12.283333,Tensobintenga,BF5501040021,NA,NA,NA,oui,7/27/2020,4,0,8,Robin,7/27/2020
624,id_50374,50373,BF5402,PU-217,72.02082454,Yako,BF540210,NA,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.000241538,4,-2.298643904,12.86871394,6819,2.46E-03,-2.3,12.866667,Thieo,BF5402100019,NA,NA,NA,oui,8/4/2020,4,0,3,Robin,8/2/2020
625,id_53174,53173,BF5402,PN-198,564.1631255,Yako,BF540210,NA,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.001892047,4,-2.346563223,13.02285438,7348,1.08E-02,-2.355426,13.016641,Tibe,BF5402100058,NA,NA,NA,oui,8/6/2020,4,0,3,Robin,8/4/2020
626,id_50188,NA,BF4902,YP-219,100.8094561,Boala,BF490201,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.000401847,4,-0.730997565,12.85685698,6839,1.01E-02,-0.733333,12.866667,Tiben,BF4902010001,NA,NA,NA,oui,7/30/2020,4,0,2,Robin,NA
627,id_53059,53058,BF5402,QO-199,130.8963835,Gomponsom,BF540205,NA,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.00043899,4,-2.16173156,13.01099742,7322,1.05E-02,-2.172086,13.009583,Tienkouagalaga,BF5402050007,NA,NA,NA,oui,8/9/2020,4,0,3,Robin,7/31/2020
628,id_54129,54128,BF4903,WL-190,1389.301989,Kaya,BF490304,NA,NA,NA,Sanmatenga,BF4903,Centre-Nord,BF49,438084.3056,0.003171312,4,-1.114352129,13.08609148,7568,4.74E-03,-1.118512,13.083818,Tiouega,BF4903040014,NA,NA,NA,oui,7/14/2020,4,0,2,Robin,7/14/2020
629,id_54268,NA,BF4903,WM-189,2736.290211,Kaya,BF490304,NA,NA,NA,Sanmatenga,BF4903,Centre-Nord,BF49,438084.3056,0.006246036,4,-1.107506512,13.0900438,7568,1.26E-02,-1.118512,13.083818,Tiouega,BF4903040014,NA,NA,NA,oui,8/5/2020,4,0,2,Robin,NA
630,id_47612,47611,BF5402,PJ-235,263.3595473,Samba,BF540209,NA,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.000883235,4,-2.373945692,12.73038278,6321,9.84E-03,-2.383333,12.733333,Toesse,BF5402090021,NA,NA,NA,oui,8/3/2020,4,0,3,Robin,8/1/2020
631,id_54942,NA,BF4901,UB-184,643.4104995,SabsÃ©,BF490107,Sabse,NA,NA,Bam,BF4901,Centre-Nord,BF49,212290.5181,0.003030802,4,-1.538780394,13.13351931,7705,1.34E-02,-1.530323,13.123188,Togoma,BF4903060065,NA,NA,NA,oui,7/27/2020,4,0,2,Robin,NA
632,id_51826,51825,BF4902,AAB-207,60.33190119,Zéguédéguen,BF490208,Zeguedeguen,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.000240495,4,-0.470864112,12.95171264,7126,1.26E-02,-0.483333,12.95,Tokoumi,BF4902080014,NA,NA,NA,oui,7/30/2020,4,0,2,Robin,8/1/2020
633,id_45382,45381,BF55,YM-249,347.3131491,Kogho,BF550102,NA,NA,NA,Ganzourgou,BF5501,Plateau-Central,BF55,599312.4253,0.000579519,4,-0.751534417,12.61576553,5877,1.78E-03,-0.75,12.616667,Tolingue,BF4903110012,NA,NA,NA,oui,7/25/2020,4,0,8,Robin,7/25/2020
634,id_22963,22962,BF48,ZJ-353,929.3424187,Garango,BF480107,NA,NA,NA,Boulgou,BF4801,Centre-Est,BF48,868756.8287,0.001069738,4,-0.594085222,11.79763551,2874,2.27E-02,-0.616667,11.8,Tolla,BF4801080001,NA,NA,NA,oui,7/16/2020,4,0,8,Robin,7/17/2020
635,id_23201,23200,BF48,ZD-352,525.083926,Garango,BF480107,NA,NA,NA,Boulgou,BF4801,Centre-Est,BF48,868756.8287,0.000604408,4,-0.635158925,11.80554015,2874,1.93E-02,-0.616667,11.8,Tolla,BF4801080001,NA,NA,NA,oui,7/17/2020,4,0,8,Robin,7/17/2020
636,id_55937,55936,BF5404,QV-175,1378.805285,Tougo,BF540405,NA,NA,NA,Zondoma,BF5404,Nord,BF54,170860.0825,0.008069792,4,-2.113812239,13.20466105,7962,7.34E-03,-2.120369,13.20136,Tougo,BF5404050015,NA,NA,NA,oui,7/24/2020,4,0,3,Robin,7/22/2020
637,id_57648,57647,BF4902,ZU-160,1562.803384,Tougouri,BF490206,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.006229649,4,-0.518783433,13.3192783,8338,4.71E-03,-0.5225,13.316389,Tougouri,BF4902060058,NA,NA,NA,oui,8/6/2020,4,0,2,Robin,8/3/2020
638,id_57527,NA,BF4902,ZS-161,1985.679593,Tougouri,BF490206,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.007915319,4,-0.532474667,13.31137366,8338,1.12E-02,-0.5225,13.316389,Tougouri,BF4902060058,NA,NA,NA,oui,8/10/2020,4,0,2,Robin,NA
639,id_57528,NA,BF4902,ZT-161,4633.252384,Tougouri,BF490206,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.018469077,4,-0.52562905,13.31532598,8338,3.30E-03,-0.5225,13.316389,Tougouri,BF4902060058,NA,NA,NA,oui,8/10/2020,4,0,2,Robin,NA
640,id_57468,57467,BF5404,QL-161,78.89697738,Bassi,BF540401,NA,NA,NA,Zondoma,BF5404,Nord,BF54,170860.0825,0.000461764,4,-2.182268411,13.31532598,8330,1.95E-03,-2.180743,13.314117,Tougouya,BF5404010007,NA,NA,NA,oui,7/24/2020,4,0,3,Robin,7/22/2020
641,id_56057,56056,BF5403,RK-174,294.1204576,Kalsaka,BF540303,NA,NA,NA,Yatenga,BF5403,Nord,BF54,480120.4957,0.000612597,4,-2.011127981,13.20861337,8004,1.39E-02,-1.998883,13.215162,Touma,BF5403030035,NA,NA,NA,oui,7/17/2020,4,0,3,Robin,7/17/2020
642,id_52132,52131,BF4902,YI-205,75.91725473,Boala,BF490201,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.000302621,4,-0.778916886,12.96356959,7118,1.43E-02,-0.783333,12.95,Toure,BF4902010011,NA,NA,NA,oui,7/19/2020,4,0,2,Robin,7/30/2020
643,id_58934,58933,BF4901,SK-144,653.0972293,Tikaré,BF490108,Tikare,NA,NA,Bam,BF4901,Centre-Nord,BF49,212290.5181,0.003076431,4,-1.833141934,13.4457525,8725,4.42E-03,-1.83644,13.448689,Vato,BF4901080039,NA,NA,NA,oui,7/17/2020,4,0,2,Robin,NA
644,id_61366,61365,BF5403,PL-95,362.1662833,Barga,BF540301,NA,NA,NA,Yatenga,BF5403,Nord,BF54,480120.4957,0.000754324,4,-2.360254458,13.83703208,9493,6.52E-03,-2.357339,13.842865,Watinoma,BF5403050011,NA,NA,NA,oui,7/20/2020,4,0,3,Robin,7/23/2020
645,id_51747,51746,BF5402,QB-207,240.0694151,Yako,BF540210,NA,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.000805126,4,-2.250724583,12.95171264,7154,2.19E-02,-2.266667,12.966667,Yako,BF5402100048,NA,NA,NA,oui,8/6/2020,4,0,3,Robin,8/4/2020
646,id_52057,52056,BF5402,PZ-205,1836.531026,Yako,BF540210,NA,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.006159216,4,-2.264415818,12.96752191,7154,2.41E-03,-2.266667,12.966667,Yako,BF5402100048,NA,NA,NA,oui,8/6/2020,4,0,3,Robin,8/4/2020
647,id_52058,52057,BF5402,QA-205,2484.718446,Yako,BF540210,NA,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.008333058,4,-2.2575702,12.96356959,7154,9.61E-03,-2.266667,12.966667,Yako,BF5402100048,NA,NA,NA,oui,8/6/2020,4,0,3,Robin,8/4/2020
648,id_60030,60029,BF4902,ABF-127,3189.615781,Yalgo,BF490207,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.012714451,4,-0.265495597,13.58408367,9037,1.39E-03,-0.266667,13.583333,Yalgo,BF4902070015,NA,NA,NA,oui,8/12/2020,4,0,2,Robin,8/4/2020
649,id_60105,60104,BF4902,ABF-126,5044.500036,Yalgo,BF490207,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.020108393,8,-0.265495597,13.5919883,9037,8.73E-03,-0.266667,13.583333,Yalgo,BF4902070015,NA,NA,NA,oui,8/12/2020,8,0,2,Robin,8/4/2020
650,id_60171,60170,BF4902,ABG-125,1962.840481,Yalgo,BF490207,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.007824277,4,-0.258649979,13.59594062,9037,1.49E-02,-0.266667,13.583333,Yalgo,BF4902070015,NA,NA,NA,oui,8/12/2020,4,0,2,Robin,8/4/2020
651,id_38695,38694,BF13,UL-283,5654.653259,Ouagadougou,BF130004,NA,NA,NA,Kadiogo,BF1300,Centre,BF13,2907110.407,0.001945111,4,-1.470324222,12.35096016,4880,1.98E-02,-1.451667,12.344444,Yamtenga,BF1300040040,NA,NA,NA,oui,8/7/2020,4,0,8,Robin,8/3/2020
652,id_48917,48916,BF4903,WY-227,207.7803811,Korsimoro,BF490305,NA,NA,NA,Sanmatenga,BF4903,Centre-Nord,BF49,438084.3056,0.000474293,4,-1.025359105,12.78966756,6527,1.02E-02,-1.033333,12.783333,Yaogen,BF4903050020,NA,NA,NA,oui,7/18/2020,4,0,2,Robin,NA
653,id_49380,49379,BF5402,RL-224,255.0262922,Arbollé,BF540201,Arbolle,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.000855288,4,-2.004282364,12.81733379,6659,4.33E-03,-2,12.816667,Yarebila,BF5402010022,NA,NA,NA,oui,8/2/2020,4,0,3,Robin,7/31/2020
654,id_36109,36108,BF48,AAH-294,1733.881286,Pouytenga,BF480307,NA,NA,NA,Kourittenga,BF4803,Centre-Est,BF48,868756.8287,0.001995819,4,-0.429790409,12.26400914,4573,4.43E-03,-0.433333,12.266667,Yargo,BF4803070023,NA,NA,NA,oui,7/19/2020,4,0,8,Robin,7/19/2020
655,id_62234,62233,BF5601,ACD-35,68.69099254,Gorom-Gorom,BF560102,NA,NA,NA,Oudalan,BF5601,Sahel,BF56,76234.48213,0.000901049,4,-0.101200783,14.31131035,10173,2.04E-02,-8.58E-02,14.2979,Sirkangou,BF5601020017,NA,NA,NA,NA,NA,NA,-4,1,Margot,NA
656,id_62352,62351,BF5601,ACX-30,194.6244789,Gorom-Gorom,BF560102,NA,NA,NA,Oudalan,BF5601,Sahel,BF56,76234.48213,0.002552972,4,0.03571156,14.35083354,10246,1.23E-02,4.80E-02,14.352321,Koumego,BF5601020037,NA,NA,NA,NA,NA,NA,-4,1,Margot,NA
657,id_62407,62406,BF5601,ACO-28,2037.832779,Gorom-Gorom,BF560102,NA,NA,NA,Oudalan,BF5601,Sahel,BF56,76234.48213,0.026731116,4,-0.025898995,14.36269049,10260,9.97E-04,-2.66E-02,14.3634,Koireziena,BF5601020045,NA,NA,AU CHOIX CT,NA,NA,NA,-4,1,Margot,NA
658,id_62393,62392,BF5601,ABW-28,744.1524192,Gorom-Gorom,BF560102,NA,NA,NA,Oudalan,BF5601,Sahel,BF56,76234.48213,0.009761363,4,-0.149120104,14.36269049,10266,1.07E-02,-0.1388,14.3656,Saonga,BF5601020047,NA,NA,NA,NA,NA,NA,-4,1,Margot,NA
659,id_62448,62447,BF5601,ADC-27,251.8669727,Gorom-Gorom,BF560102,NA,NA,NA,Oudalan,BF5601,Sahel,BF56,76234.48213,0.003303846,4,0.069939646,14.37059513,10275,7.76E-03,6.33E-02,14.374557,Essakan,BF5601020052,NA,NA,NA,NA,NA,NA,-4,1,Margot,NA
660,id_62450,62449,BF5601,ADE-27,675.4614267,Gorom-Gorom,BF560102,NA,NA,NA,Oudalan,BF5601,Sahel,BF56,76234.48213,0.008860314,12,0.08363088,14.37059513,10275,2.07E-02,6.33E-02,14.374557,Essakan,BF5601020052,NA,NA,NA,NA,NA,NA,-12,1,Margot,NA
661,id_62491,62490,BF5601,ACW-24,2026.38428,Gorom-Gorom,BF560102,NA,NA,NA,Oudalan,BF5601,Sahel,BF56,76234.48213,0.026580941,4,0.028865943,14.39430905,10275,3.97E-02,6.33E-02,14.374557,Essakan,BF5601020052,NA,NA,NA,NA,NA,NA,-4,1,Margot,NA
662,id_62479,62478,BF5601,ACV-25,950.2253969,Gorom-Gorom,BF560102,NA,NA,NA,Oudalan,BF5601,Sahel,BF56,76234.48213,0.012464509,4,0.022020326,14.39035673,10337,4.20E-02,9.03E-03,14.430338,Tiroari,BF5601020070,NA,NA,NA,NA,NA,NA,-4,1,Margot,NA
663,id_62490,62489,BF5601,ACV-24,2198.111761,Gorom-Gorom,BF560102,NA,NA,NA,Oudalan,BF5601,Sahel,BF56,76234.48213,0.028833563,8,0.022020326,14.39826136,10337,3.46E-02,9.03E-03,14.430338,Tiroari,BF5601020070,NA,NA,NA,NA,NA,NA,-8,1,Margot,NA
664,id_62506,62505,BF5601,ACW-23,1831.759801,Gorom-Gorom,BF560102,NA,NA,NA,Oudalan,BF5601,Sahel,BF56,76234.48213,0.024027969,8,0.028865943,14.40221368,10337,3.44E-02,9.03E-03,14.430338,Tiroari,BF5601020070,NA,NA,NA,NA,NA,NA,-8,1,Margot,NA
665,id_62594,62593,BF5601,ACS-15,1764.131759,Gorom-Gorom,BF560102,NA,NA,NA,Oudalan,BF5601,Sahel,BF56,76234.48213,0.023140864,4,0.001483474,14.46545079,10337,3.59E-02,9.03E-03,14.430338,Tiroari,BF5601020070,NA,NA,NA,NA,NA,NA,-4,1,Margot,NA
666,id_62558,62557,BF5601,ABJ-18,3297.167642,Gorom-Gorom,BF560102,NA,NA,NA,Oudalan,BF5601,Sahel,BF56,76234.48213,0.043250345,20,-0.238113128,14.44568919,10354,4.30E-03,-0.235449,14.442309,Gorom Gorom,BF5601020074,NA,NA,NA,NA,NA,NA,-20,1,Margot,NA
667,id_62559,62558,BF5601,ABK-18,5163.27294,Gorom-Gorom,BF560102,NA,NA,NA,Oudalan,BF5601,Sahel,BF56,76234.48213,0.067728839,4,-0.231267511,14.44173687,10354,4.22E-03,-0.235449,14.442309,Gorom Gorom,BF5601020074,NA,NA,NA,NA,NA,NA,-4,1,Margot,NA
668,id_62569,62568,BF5601,ABK-17,4693.884491,Gorom-Gorom,BF560102,NA,NA,NA,Oudalan,BF5601,Sahel,BF56,76234.48213,0.061571672,4,-0.231267511,14.44964151,10354,8.44E-03,-0.235449,14.442309,Gorom Gorom,BF5601020074,NA,NA,NA,NA,NA,NA,-4,1,Margot,NA
669,id_62545,NA,BF5601,ABJ-19,583.8734366,Gorom-Gorom,BF560102,NA,NA,NA,Oudalan,BF5601,Sahel,BF56,76234.48213,0.007658915,4,-0.238113128,14.43778455,10354,5.25E-03,-0.235449,14.442309,Gorom Gorom,BF5601020074,NA,X,NA,NA,NA,NA,-4,1,Margot,NA
670,id_62558,NA,BF5601,ABJ-18,3297.167642,Gorom-Gorom,BF560102,NA,NA,NA,Oudalan,BF5601,Sahel,BF56,76234.48213,0.043250345,4,-0.238113128,14.44568919,10354,4.30E-03,-0.235449,14.442309,Gorom Gorom,BF5601020074,NA,X,NA,NA,NA,NA,-4,1,Margot,NA
671,id_62559,NA,BF5601,ABK-18,5163.27294,Gorom-Gorom,BF560102,NA,NA,NA,Oudalan,BF5601,Sahel,BF56,76234.48213,0.067728839,12,-0.231267511,14.44173687,10354,4.22E-03,-0.235449,14.442309,Gorom Gorom,BF5601020074,NA,X,NA,NA,NA,NA,-12,1,Margot,NA
672,id_62569,NA,BF5601,ABK-17,4693.884491,Gorom-Gorom,BF560102,NA,NA,NA,Oudalan,BF5601,Sahel,BF56,76234.48213,0.061571672,4,-0.231267511,14.44964151,10354,8.44E-03,-0.235449,14.442309,Gorom Gorom,BF5601020074,NA,X,NA,NA,NA,NA,-4,1,Margot,NA
673,id_62547,62546,BF5601,ABL-19,1522.650335,Gorom-Gorom,BF560102,NA,NA,NA,Oudalan,BF5601,Sahel,BF56,76234.48213,0.01997325,4,-0.224421893,14.43778455,10358,8.96E-03,-0.2186,14.4446,Kel Iguief,BF5601020075,NA,NA,NA,NA,NA,NA,-4,1,Margot,NA
